PUMAID,SEX,RAC1P,AGEP,DIS,MSP,MIG,MIL,SCHL,FOD1P,HICOV,PRIVCOV,PUBCOV,PINCP,POVPIP,COW,ESR,SOCP,JWMNP,JWRIP,JWTRNS
3904103,2,1,39,2,1.0,1.0,4.0,19.0,,1,1,2,30000.0,321.0,1.0,1.0,431011,6.0,1.0,1.0
3904103,2,1,13,2,,1.0,,10.0,,1,1,2,,321.0,,,,,,
3904103,1,1,11,2,,1.0,,9.0,,1,1,2,,321.0,,,,,,
3904107,1,2,59,1,5.0,1.0,2.0,17.0,,1,2,1,20400.0,157.0,,6.0,,,,
3904106,2,2,31,2,6.0,1.0,4.0,16.0,,1,2,1,9500.0,56.0,1.0,6.0,373011,,,
3904106,2,2,14,2,,1.0,,10.0,,1,2,1,,56.0,,,,,,
3904106,1,2,56,2,1.0,1.0,2.0,19.0,,1,1,1,45000.0,225.0,1.0,1.0,533030,20.0,1.0,1.0
3904106,2,6,36,2,1.0,1.0,4.0,20.0,,1,1,2,0.0,225.0,,6.0,,,,
3904106,2,9,2,2,,1.0,,,,1,1,2,,225.0,,,,,,
3904110,2,1,54,1,3.0,1.0,4.0,13.0,,1,1,1,24400.0,98.0,,6.0,,,,
3904110,1,1,18,2,6.0,3.0,4.0,14.0,,1,2,1,500.0,98.0,1.0,3.0,537062,,,
3904110,2,1,13,2,,1.0,,9.0,,1,2,1,,98.0,,,,,,
3904110,1,1,11,2,,1.0,,8.0,,1,2,1,,98.0,,,,,,
3904111,1,9,33,2,1.0,1.0,4.0,19.0,,1,1,2,35000.0,276.0,1.0,1.0,434051,35.0,1.0,1.0
3904111,2,2,31,2,1.0,1.0,4.0,18.0,,1,1,2,20000.0,276.0,1.0,1.0,5191XX,7.0,1.0,1.0
3904111,2,2,11,2,,1.0,,9.0,,1,1,2,,276.0,,,,,,
3904107,2,1,55,2,1.0,1.0,4.0,16.0,,1,1,2,38000.0,482.0,1.0,1.0,351012,30.0,1.0,1.0
3904107,1,1,60,2,1.0,1.0,2.0,16.0,,1,1,1,50600.0,482.0,7.0,1.0,533030,30.0,1.0,1.0
3904107,1,1,21,2,6.0,1.0,4.0,16.0,,1,1,2,18000.0,482.0,1.0,1.0,352010,30.0,1.0,1.0
3904107,1,1,19,2,6.0,1.0,4.0,16.0,,1,1,2,16000.0,482.0,1.0,1.0,352010,30.0,1.0,1.0
3904104,1,1,34,2,1.0,1.0,4.0,20.0,,1,1,2,165000.0,501.0,6.0,1.0,412031,15.0,1.0,1.0
3904104,2,1,36,2,1.0,1.0,4.0,22.0,6200.0,1,1,2,41000.0,501.0,3.0,1.0,253041,10.0,1.0,1.0
3904104,1,1,1,2,,1.0,,,,1,1,2,,501.0,,,,,,
3904110,1,1,32,2,6.0,1.0,4.0,16.0,,2,2,2,24000.0,212.0,1.0,1.0,533030,145.0,,12.0
3904110,1,1,30,2,6.0,1.0,4.0,19.0,,2,2,2,16800.0,212.0,2.0,1.0,537051,20.0,,2.0
3904110,2,1,64,2,4.0,1.0,4.0,9.0,,2,2,2,0.0,212.0,1.0,3.0,537064,,,
3904103,2,1,51,2,1.0,1.0,4.0,20.0,,1,1,2,38050.0,501.0,3.0,1.0,436014,5.0,1.0,1.0
3904103,1,1,53,2,1.0,1.0,4.0,21.0,2408.0,1,1,2,108000.0,501.0,1.0,1.0,172041,25.0,1.0,1.0
3904102,2,1,67,2,4.0,1.0,4.0,21.0,2304.0,1,1,1,54000.0,456.0,1.0,1.0,252020,20.0,1.0,1.0
3904110,2,2,63,1,3.0,1.0,4.0,16.0,,1,2,1,12900.0,75.0,1.0,6.0,151299,,,
3904110,2,2,14,2,,1.0,,11.0,,1,2,1,,75.0,,,,,,
3904107,1,2,69,2,4.0,1.0,4.0,19.0,,1,2,1,5030.0,41.0,1.0,6.0,537061,,,
3904110,2,1,26,2,1.0,1.0,4.0,21.0,6201.0,1,1,2,75000.0,501.0,1.0,1.0,132011,30.0,1.0,1.0
3904110,1,1,27,2,1.0,1.0,4.0,21.0,6204.0,1,1,2,72000.0,501.0,1.0,1.0,537065,40.0,1.0,1.0
3904108,2,1,70,2,3.0,1.0,4.0,19.0,,1,1,1,52500.0,437.0,1.0,1.0,412031,20.0,1.0,1.0
3904103,2,1,80,2,2.0,1.0,4.0,16.0,,1,1,1,10500.0,88.0,,6.0,,,,
3904102,2,2,60,2,4.0,1.0,4.0,15.0,,1,1,2,30000.0,233.0,3.0,1.0,434051,45.0,,2.0
3904102,1,1,26,2,1.0,3.0,4.0,21.0,2407.0,1,1,2,80000.0,501.0,1.0,1.0,172061,15.0,1.0,1.0
3904102,2,1,25,2,1.0,3.0,4.0,21.0,6105.0,1,1,2,45000.0,501.0,4.0,1.0,292010,20.0,1.0,1.0
3904103,2,1,26,2,6.0,1.0,4.0,22.0,2901.0,1,1,2,47000.0,368.0,1.0,1.0,131030,25.0,1.0,1.0
3904103,2,1,26,2,6.0,1.0,4.0,21.0,4101.0,1,1,2,32000.0,250.0,1.0,1.0,132011,5.0,1.0,1.0
3904109,2,1,55,2,1.0,1.0,4.0,19.0,,1,1,2,74000.0,501.0,1.0,1.0,232011,30.0,1.0,1.0
3904109,1,1,55,2,1.0,1.0,4.0,16.0,,1,1,2,36000.0,501.0,7.0,1.0,412031,20.0,1.0,1.0
3904109,1,1,29,2,6.0,1.0,4.0,18.0,,1,1,2,35000.0,501.0,1.0,1.0,434051,30.0,1.0,1.0
3904109,1,1,1,2,,1.0,,,,1,1,2,,501.0,,,,,,
3904105,2,1,31,2,6.0,1.0,4.0,21.0,6200.0,1,1,2,126500.0,501.0,1.0,1.0,131070,25.0,1.0,1.0
3904105,1,1,31,2,6.0,1.0,4.0,16.0,,1,1,2,12100.0,92.0,1.0,1.0,537081,30.0,1.0,1.0
3904102,2,2,32,2,6.0,1.0,4.0,16.0,,1,2,1,0.0,0.0,1.0,6.0,5191XX,,,
3904102,1,2,13,2,,1.0,,11.0,,1,1,1,,0.0,,,,,,
3904102,2,2,1,2,,1.0,,,,1,2,1,,0.0,,,,,,
3904102,1,2,0,2,,,,,,1,2,1,,0.0,,,,,,
3904101,2,1,27,1,1.0,1.0,4.0,21.0,1401.0,1,1,2,32000.0,353.0,2.0,1.0,439XXX,6.0,1.0,1.0
3904101,1,1,29,2,1.0,1.0,4.0,19.0,,1,1,2,27000.0,353.0,1.0,1.0,472111,15.0,1.0,1.0
3904104,1,1,32,2,1.0,1.0,4.0,21.0,2503.0,1,1,2,50000.0,501.0,1.0,1.0,472031,15.0,1.0,1.0
3904104,2,1,29,2,1.0,1.0,4.0,21.0,6004.0,1,1,2,40000.0,501.0,1.0,1.0,411011,20.0,1.0,1.0
3904101,1,9,21,2,6.0,1.0,4.0,19.0,,1,1,2,15000.0,116.0,1.0,1.0,412031,15.0,1.0,1.0
3904101,1,9,20,2,6.0,1.0,4.0,16.0,,1,1,2,20800.0,161.0,1.0,1.0,352010,10.0,1.0,1.0
3904102,1,1,58,1,3.0,1.0,2.0,18.0,,1,2,1,5500.0,55.0,,6.0,,,,
3904102,1,1,18,1,6.0,1.0,4.0,13.0,,2,2,2,3600.0,55.0,,6.0,,,,
3904101,1,1,49,2,1.0,1.0,2.0,19.0,,1,1,1,110000.0,493.0,1.0,1.0,413091,15.0,1.0,1.0
3904101,2,1,37,2,1.0,1.0,4.0,19.0,,1,1,2,35200.0,493.0,3.0,1.0,252050,23.0,1.0,1.0
3904101,1,1,13,2,,1.0,,9.0,,1,1,2,,493.0,,,,,,
3904101,1,1,8,1,,1.0,,4.0,,1,1,2,,493.0,,,,,,
3904101,1,1,6,1,,1.0,,2.0,,1,1,2,,493.0,,,,,,
3904109,2,1,48,1,1.0,1.0,4.0,16.0,,1,2,1,58000.0,416.0,6.0,1.0,533030,15.0,1.0,1.0
3904109,1,1,58,1,1.0,1.0,4.0,13.0,,1,2,1,14600.0,416.0,,6.0,,,,
3904109,1,1,26,2,6.0,1.0,4.0,16.0,,1,1,2,32000.0,416.0,1.0,1.0,373011,15.0,1.0,1.0
3904109,2,1,26,2,6.0,1.0,4.0,21.0,6203.0,1,2,1,55000.0,416.0,2.0,1.0,131131,20.0,1.0,1.0
3904109,1,1,25,2,6.0,1.0,4.0,16.0,,1,1,2,15000.0,416.0,1.0,1.0,471011,15.0,1.0,1.0
3904109,2,1,20,2,6.0,3.0,4.0,16.0,,1,2,1,12500.0,416.0,1.0,1.0,533030,20.0,1.0,1.0
3904109,2,1,0,2,,,,,,1,2,1,,416.0,,,,,,
3904109,1,9,6,2,,1.0,,5.0,,1,1,1,,416.0,,,,,,
3904105,2,1,71,1,1.0,1.0,4.0,21.0,3301.0,1,1,1,54400.0,501.0,1.0,1.0,252030,15.0,1.0,1.0
3904105,1,1,73,2,1.0,1.0,4.0,22.0,3301.0,1,1,1,26400.0,501.0,,6.0,,,,
3904103,2,1,73,2,4.0,1.0,4.0,21.0,2313.0,1,1,1,51470.0,435.0,6.0,1.0,273031,,,11.0
3904104,2,1,78,2,3.0,1.0,4.0,18.0,,1,1,1,7300.0,51.0,,6.0,,,,
3904104,2,1,54,2,6.0,1.0,4.0,21.0,6000.0,1,1,2,400.0,51.0,6.0,3.0,271010,,,
3904111,1,1,49,2,4.0,1.0,4.0,21.0,6200.0,1,1,2,150000.0,501.0,1.0,1.0,411012,,,11.0
3904105,2,2,19,2,6.0,3.0,4.0,19.0,,1,1,2,700.0,5.0,1.0,6.0,434171,,,
3904101,2,1,28,2,1.0,3.0,4.0,21.0,3700.0,1,1,2,0.0,230.0,1.0,6.0,152011,,,
3904101,1,1,31,2,1.0,3.0,2.0,23.0,3600.0,1,1,2,67500.0,230.0,2.0,1.0,291240,25.0,1.0,1.0
3904101,1,1,3,2,,3.0,,2.0,,1,1,2,,230.0,,,,,,
3904101,1,1,1,2,,3.0,,,,1,1,2,,230.0,,,,,,
3904101,2,1,0,2,,,,,,1,1,2,,230.0,,,,,,
3904101,1,1,62,2,1.0,1.0,4.0,16.0,,1,1,2,84100.0,501.0,1.0,1.0,113021,,,11.0
3904101,2,1,62,2,1.0,1.0,4.0,19.0,,1,1,2,7300.0,501.0,1.0,6.0,439061,,,
3904108,2,1,39,2,6.0,1.0,4.0,19.0,,2,2,2,22900.0,114.0,1.0,1.0,113031,37.0,1.0,1.0
3904108,1,9,11,2,,1.0,,8.0,,2,2,2,,114.0,,,,,,
3904108,1,9,9,1,,1.0,,6.0,,2,2,2,,114.0,,,,,,
3904107,2,9,53,2,6.0,3.0,4.0,16.0,,1,1,2,30000.0,234.0,1.0,1.0,5191XX,20.0,1.0,1.0
3904107,1,1,49,2,4.0,3.0,4.0,17.0,,1,1,2,33000.0,257.0,1.0,1.0,51403X,8.0,1.0,1.0
3904107,2,9,56,2,6.0,3.0,4.0,4.0,,2,2,2,14000.0,109.0,1.0,1.0,537064,10.0,1.0,1.0
3904109,2,1,81,1,4.0,1.0,4.0,16.0,,1,1,1,21300.0,180.0,,6.0,,,,
3904107,1,2,54,2,5.0,1.0,4.0,18.0,,1,1,2,75000.0,501.0,1.0,1.0,519160,45.0,1.0,1.0
3904105,2,1,29,2,6.0,1.0,4.0,21.0,1901.0,1,1,2,60000.0,461.0,1.0,1.0,4330XX,5.0,,10.0
3904101,1,1,52,2,1.0,1.0,4.0,16.0,,1,1,2,96000.0,501.0,1.0,1.0,37201X,25.0,1.0,1.0
3904101,2,1,64,2,1.0,1.0,4.0,16.0,,1,1,2,13300.0,501.0,1.0,6.0,519061,,,
3904101,2,1,87,1,3.0,1.0,4.0,11.0,,1,1,1,11000.0,501.0,,6.0,,,,
3904102,2,1,40,2,1.0,1.0,4.0,21.0,5200.0,1,1,2,90000.0,501.0,1.0,1.0,131199,25.0,1.0,1.0
3904102,1,1,41,2,1.0,1.0,4.0,19.0,,1,1,2,73000.0,501.0,1.0,1.0,413031,,,11.0
3904102,2,1,12,2,,1.0,,8.0,,1,1,2,,501.0,,,,,,
3904102,2,1,9,2,,1.0,,6.0,,1,1,2,,501.0,,,,,,
3904104,1,1,39,2,1.0,1.0,4.0,22.0,2406.0,1,1,2,142000.0,485.0,1.0,1.0,431011,25.0,1.0,1.0
3904104,2,1,39,2,1.0,1.0,4.0,22.0,5200.0,1,1,2,2000.0,485.0,,6.0,,,,
3904104,2,1,10,2,,1.0,,7.0,,1,1,2,,485.0,,,,,,
3904104,1,1,7,2,,1.0,,4.0,,1,1,2,,485.0,,,,,,
3904104,1,1,5,2,,1.0,,2.0,,1,1,2,,485.0,,,,,,
3904101,2,9,75,1,3.0,1.0,4.0,13.0,,1,1,1,46000.0,386.0,,6.0,,,,
3904108,2,2,68,2,4.0,1.0,4.0,22.0,2310.0,1,1,1,66400.0,501.0,4.0,1.0,439051,20.0,1.0,1.0
3904108,1,2,36,2,6.0,1.0,4.0,18.0,,1,1,2,12400.0,501.0,1.0,1.0,434171,,,11.0
3904110,2,1,58,2,6.0,1.0,4.0,21.0,6203.0,1,2,1,2400.0,18.0,7.0,1.0,419099,20.0,1.0,1.0
3904104,2,1,32,2,6.0,3.0,4.0,21.0,6004.0,1,1,2,53000.0,415.0,1.0,1.0,271021,15.0,1.0,1.0
3904104,1,1,37,2,6.0,3.0,4.0,21.0,5200.0,1,1,2,33000.0,258.0,1.0,1.0,412031,20.0,1.0,1.0
3904105,2,1,38,2,1.0,1.0,4.0,21.0,1901.0,1,1,2,90000.0,501.0,4.0,1.0,211093,15.0,1.0,1.0
3904105,1,1,39,2,1.0,1.0,4.0,17.0,,1,1,2,70000.0,501.0,1.0,1.0,351011,15.0,1.0,1.0
3904103,2,1,56,2,3.0,1.0,4.0,18.0,,1,1,2,50000.0,275.0,1.0,1.0,273042,15.0,1.0,1.0
3904103,1,1,23,2,6.0,1.0,4.0,19.0,,1,1,2,2000.0,275.0,1.0,6.0,339030,,,
3904103,1,1,21,2,6.0,1.0,4.0,19.0,,1,1,2,900.0,275.0,6.0,6.0,412021,,,
3904106,2,9,73,1,4.0,1.0,4.0,22.0,5507.0,1,1,1,13200.0,111.0,2.0,6.0,132011,,,
3904108,1,2,40,2,6.0,3.0,4.0,21.0,2400.0,2,2,2,23900.0,183.0,1.0,1.0,5120XX,20.0,1.0,1.0
3904108,2,1,43,2,4.0,3.0,4.0,16.0,,2,2,2,15000.0,115.0,1.0,1.0,435071,20.0,1.0,1.0
3904102,2,9,32,2,6.0,3.0,4.0,15.0,,1,2,1,15140.0,75.0,1.0,3.0,519061,,,
3904102,2,9,10,1,,3.0,,7.0,,1,2,1,,75.0,,,,,,
3904102,1,9,1,2,,3.0,,,,1,2,1,,75.0,,,,,,
3904107,1,2,89,1,3.0,1.0,4.0,12.0,,1,2,1,9500.0,80.0,6.0,6.0,373011,,,
3904103,1,1,31,2,1.0,3.0,4.0,21.0,6207.0,1,1,2,78000.0,501.0,1.0,1.0,131151,13.0,1.0,1.0
3904103,2,1,27,2,1.0,3.0,4.0,22.0,6102.0,1,1,2,50000.0,501.0,1.0,1.0,291127,15.0,1.0,1.0
3904106,2,2,40,2,4.0,1.0,4.0,20.0,,1,2,1,13000.0,76.0,2.0,1.0,211093,60.0,,2.0
3904106,2,2,3,2,,1.0,,1.0,,1,2,1,,76.0,,,,,,
3904103,1,1,67,2,1.0,1.0,4.0,18.0,,1,1,1,37100.0,471.0,1.0,1.0,533099,25.0,1.0,1.0
3904103,2,1,69,2,1.0,1.0,4.0,18.0,,1,1,1,34000.0,471.0,1.0,6.0,292032,,,
3904110,1,2,37,2,1.0,1.0,4.0,16.0,,1,1,1,36000.0,169.0,3.0,1.0,37201X,10.0,1.0,1.0
3904110,2,2,30,2,1.0,1.0,4.0,1.0,,1,2,1,19800.0,169.0,1.0,6.0,516011,,,
3904110,2,2,11,2,,1.0,,7.0,,1,2,1,,169.0,,,,,,
3904110,2,2,8,2,,1.0,,5.0,,1,2,1,,169.0,,,,,,
3904110,2,2,5,2,,1.0,,1.0,,1,2,1,,169.0,,,,,,
3904110,2,2,0,2,,,,,,1,2,1,,169.0,,,,,,
3904106,2,9,41,1,6.0,1.0,4.0,19.0,,2,2,2,52800.0,361.0,1.0,1.0,537065,15.0,1.0,1.0
3904106,2,9,11,2,,1.0,,8.0,,1,1,2,,361.0,,,,,,
3904106,2,9,4,2,,1.0,,2.0,,2,2,2,,361.0,,,,,,
3904106,2,9,63,1,6.0,3.0,4.0,21.0,2100.0,1,1,2,37000.0,361.0,4.0,1.0,113021,15.0,1.0,1.0
3904110,1,1,37,1,1.0,1.0,4.0,16.0,,2,2,2,35000.0,173.0,7.0,1.0,472140,30.0,,9.0
3904110,2,1,41,2,1.0,1.0,4.0,14.0,,2,2,2,0.0,173.0,1.0,6.0,37201X,,,
3904110,2,1,16,2,6.0,1.0,,9.0,,1,2,1,0.0,173.0,,6.0,,,,
3904108,2,2,52,2,4.0,1.0,4.0,19.0,,1,1,2,50000.0,390.0,1.0,1.0,434051,30.0,1.0,1.0
3904104,2,6,26,2,6.0,3.0,4.0,21.0,1501.0,1,1,2,32000.0,246.0,1.0,1.0,291141,20.0,1.0,1.0
3904103,2,6,33,2,1.0,1.0,4.0,21.0,6201.0,1,1,2,30000.0,501.0,1.0,1.0,395092,6.0,1.0,1.0
3904103,1,6,34,2,1.0,1.0,4.0,21.0,2102.0,1,1,2,60000.0,501.0,1.0,1.0,151252,30.0,1.0,1.0
3904104,1,1,81,2,1.0,1.0,4.0,24.0,6402.0,1,1,1,154400.0,501.0,,6.0,,,,
3904104,2,1,87,2,1.0,1.0,4.0,22.0,2602.0,1,1,1,20100.0,501.0,,6.0,,,,
3904106,1,2,69,2,4.0,1.0,4.0,15.0,,1,1,1,41200.0,346.0,,6.0,,,,
3904107,1,1,65,2,3.0,1.0,4.0,21.0,2311.0,1,1,1,39400.0,330.0,,6.0,,,,
3904105,2,1,58,2,5.0,1.0,4.0,19.0,,1,1,2,24000.0,187.0,1.0,1.0,412031,25.0,1.0,1.0
3904108,2,1,44,2,4.0,1.0,4.0,16.0,,1,2,1,21000.0,105.0,1.0,1.0,351012,20.0,1.0,1.0
3904108,1,1,9,2,,1.0,,7.0,,1,2,1,,105.0,,,,,,
3904108,1,1,7,1,,1.0,,4.0,,1,2,1,,105.0,,,,,,
3904101,2,1,58,2,4.0,3.0,4.0,21.0,6004.0,1,1,2,15500.0,120.0,6.0,1.0,252020,20.0,1.0,1.0
3904110,1,1,66,2,3.0,1.0,4.0,20.0,,1,2,1,27000.0,227.0,3.0,1.0,533051,25.0,1.0,1.0
3904107,2,2,42,2,4.0,1.0,4.0,21.0,2304.0,1,1,2,37600.0,218.0,1.0,1.0,5120XX,15.0,1.0,1.0
3904107,1,2,12,2,,1.0,,9.0,,1,1,2,,218.0,,,,,,
3904111,1,1,34,2,1.0,1.0,4.0,20.0,,1,1,2,56000.0,434.0,1.0,1.0,431011,20.0,1.0,1.0
3904111,2,1,34,2,1.0,1.0,4.0,19.0,,1,1,2,30000.0,434.0,1.0,1.0,439XXX,30.0,1.0,1.0
3904111,1,1,7,2,,1.0,,3.0,,1,1,2,,434.0,,,,,,
3904105,1,1,74,2,1.0,1.0,4.0,22.0,2408.0,1,2,1,56600.0,425.0,,6.0,,,,
3904105,2,1,74,2,1.0,1.0,4.0,21.0,5200.0,1,2,1,7700.0,425.0,,6.0,,,,
3904107,1,2,52,2,1.0,1.0,4.0,18.0,,1,1,2,35000.0,391.0,1.0,1.0,537051,20.0,2.0,1.0
3904107,2,2,54,2,1.0,1.0,4.0,22.0,5404.0,1,1,2,29300.0,391.0,4.0,6.0,131041,,,
3904102,2,2,45,2,6.0,1.0,4.0,20.0,,1,1,2,54000.0,422.0,4.0,1.0,132011,5.0,1.0,1.0
3904106,1,1,42,2,3.0,3.0,4.0,16.0,,1,2,1,12400.0,61.0,1.0,6.0,519111,,,
3904106,2,1,8,1,,3.0,,5.0,,1,2,1,,61.0,,,,,,
3904106,1,1,2,2,,3.0,,,,1,2,1,,61.0,,,,,,
3904106,2,1,23,2,1.0,1.0,4.0,19.0,,1,1,2,12000.0,110.0,1.0,1.0,113031,15.0,1.0,1.0
3904106,1,1,28,2,1.0,1.0,4.0,21.0,2300.0,1,1,2,10000.0,110.0,1.0,1.0,119051,30.0,1.0,1.0
3904106,2,1,0,2,,,,,,1,1,2,,110.0,,,,,,
3904110,2,2,32,2,6.0,1.0,4.0,1.0,,2,2,2,500.0,3.0,1.0,6.0,399011,,,
3904102,2,1,79,2,3.0,1.0,4.0,16.0,,1,1,1,80700.0,501.0,,6.0,,,,
3904103,2,1,36,2,1.0,1.0,4.0,16.0,,2,2,2,30000.0,302.0,2.0,1.0,291141,10.0,1.0,1.0
3904103,1,1,42,2,1.0,1.0,4.0,1.0,,2,2,2,70000.0,302.0,3.0,1.0,1191XX,35.0,1.0,1.0
3904103,1,1,12,2,,1.0,,9.0,,1,2,1,,302.0,,,,,,
3904103,1,1,11,2,,1.0,,8.0,,1,2,1,,302.0,,,,,,
3904103,2,1,10,2,,1.0,,8.0,,1,2,1,,302.0,,,,,,
3904103,1,1,6,2,,1.0,,1.0,,1,2,1,,302.0,,,,,,
3904107,1,9,65,1,4.0,1.0,4.0,16.0,,1,1,1,14000.0,118.0,1.0,6.0,435071,,,
3904107,2,1,62,1,3.0,1.0,4.0,1.0,,1,2,1,19300.0,150.0,,6.0,,,,
3904109,2,1,62,2,1.0,1.0,4.0,22.0,4801.0,1,1,2,432000.0,501.0,4.0,1.0,131070,20.0,1.0,1.0
3904109,1,1,61,2,1.0,1.0,4.0,19.0,,1,1,2,32000.0,501.0,5.0,1.0,131023,30.0,1.0,1.0
3904101,2,1,21,2,6.0,3.0,4.0,19.0,,1,1,2,16300.0,125.0,1.0,1.0,411011,20.0,1.0,1.0
3904101,1,1,24,2,6.0,3.0,4.0,21.0,1902.0,1,1,2,15000.0,115.0,1.0,1.0,2740XX,20.0,1.0,1.0
3904110,2,2,91,1,3.0,1.0,4.0,16.0,,1,2,1,13500.0,114.0,,6.0,,,,
3904110,1,1,63,2,6.0,1.0,4.0,13.0,,2,2,2,28000.0,215.0,6.0,1.0,119021,,,11.0
3904110,2,1,49,2,4.0,1.0,4.0,17.0,,2,2,2,0.0,0.0,,6.0,,,,
3904107,1,1,76,2,5.0,1.0,4.0,24.0,5003.0,1,1,1,221150.0,501.0,2.0,1.0,439021,20.0,1.0,1.0
3904107,1,1,84,1,2.0,1.0,2.0,22.0,5501.0,1,1,1,158600.0,501.0,,6.0,,,,
3904106,2,2,57,2,6.0,1.0,4.0,11.0,,1,2,1,5500.0,88.0,6.0,6.0,399011,,,
3904106,2,2,28,1,6.0,1.0,4.0,16.0,,1,2,1,9000.0,88.0,,6.0,,,,
3904102,2,2,46,2,1.0,1.0,4.0,16.0,,1,1,2,55000.0,244.0,1.0,1.0,311131,15.0,1.0,1.0
3904102,1,2,50,2,1.0,1.0,4.0,21.0,5501.0,2,2,2,3000.0,244.0,1.0,1.0,396010,15.0,1.0,1.0
3904102,1,2,23,1,6.0,1.0,2.0,15.0,,1,1,2,5000.0,244.0,1.0,6.0,373011,,,
3904102,2,2,11,2,,1.0,,8.0,,1,1,2,,244.0,,,,,,
3904103,2,1,22,2,6.0,3.0,4.0,21.0,6105.0,1,1,2,10000.0,77.0,4.0,1.0,292090,20.0,1.0,1.0
3904111,1,1,46,2,1.0,1.0,4.0,18.0,,1,1,2,13000.0,93.0,1.0,1.0,412010,20.0,5.0,1.0
3904111,2,1,34,2,1.0,1.0,4.0,1.0,,1,1,2,0.0,93.0,,6.0,,,,
3904111,1,1,10,2,,1.0,,8.0,,1,2,1,,93.0,,,,,,
3904111,1,1,9,2,,1.0,,7.0,,1,2,1,,93.0,,,,,,
3904111,2,1,3,2,,1.0,,1.0,,1,2,1,,93.0,,,,,,
3904111,2,1,78,1,3.0,1.0,4.0,1.0,,1,2,1,19300.0,93.0,,6.0,,,,
3904111,1,1,59,2,1.0,1.0,4.0,21.0,6204.0,1,1,2,99000.0,501.0,4.0,1.0,1191XX,25.0,1.0,1.0
3904111,2,1,61,2,1.0,1.0,4.0,20.0,,1,1,2,1300.0,501.0,,6.0,,,,
3904102,2,1,75,1,3.0,1.0,4.0,21.0,3401.0,1,1,1,54900.0,458.0,,6.0,,,,
3904109,2,1,57,1,5.0,1.0,4.0,19.0,,1,2,1,32300.0,228.0,,6.0,,,,
3904109,2,1,18,2,6.0,1.0,4.0,16.0,,1,2,1,5140.0,228.0,1.0,1.0,359031,15.0,1.0,1.0
3904105,2,1,30,2,5.0,3.0,4.0,17.0,,2,2,2,14000.0,82.0,3.0,1.0,353031,15.0,1.0,1.0
3904105,1,1,11,2,,3.0,,7.0,,1,2,1,,82.0,,,,,,
3904106,1,1,26,2,6.0,1.0,4.0,19.0,,2,2,2,34000.0,264.0,6.0,1.0,533054,1.0,1.0,1.0
3904106,2,1,20,2,6.0,3.0,4.0,16.0,,2,2,2,22000.0,171.0,1.0,1.0,119051,8.0,2.0,1.0
3904104,1,1,41,1,4.0,1.0,4.0,18.0,,1,1,1,302000.0,501.0,1.0,6.0,472061,,,
3904107,1,1,80,2,6.0,1.0,4.0,22.0,5501.0,1,1,1,15000.0,126.0,,6.0,,,,
3904111,1,1,57,1,4.0,1.0,4.0,23.0,6105.0,1,1,2,432000.0,501.0,7.0,1.0,291210,15.0,1.0,1.0
3904111,2,1,14,2,,1.0,,11.0,,1,1,2,,501.0,,,,,,
3904111,1,1,12,2,,1.0,,9.0,,1,1,2,,501.0,,,,,,
3904111,2,1,7,2,,1.0,,5.0,,1,1,2,,501.0,,,,,,
3904111,2,1,41,2,4.0,1.0,4.0,22.0,6107.0,1,1,2,110000.0,501.0,1.0,1.0,291141,15.0,1.0,1.0
3904105,1,1,55,2,4.0,1.0,4.0,22.0,2406.0,1,1,2,72000.0,501.0,4.0,1.0,131041,30.0,,10.0
3904105,2,1,25,2,6.0,1.0,4.0,16.0,,1,1,2,20000.0,501.0,1.0,1.0,412031,20.0,1.0,1.0
3904105,2,1,45,2,4.0,1.0,4.0,21.0,3301.0,1,1,2,35000.0,270.0,1.0,1.0,436014,40.0,1.0,1.0
3904105,2,1,25,2,6.0,1.0,4.0,21.0,6006.0,1,1,1,42000.0,327.0,1.0,1.0,434051,20.0,2.0,1.0
3904105,1,1,26,2,6.0,1.0,4.0,21.0,6205.0,1,1,2,40000.0,311.0,1.0,1.0,413091,35.0,2.0,1.0
3904104,1,1,55,2,1.0,1.0,4.0,21.0,1303.0,1,1,2,40000.0,157.0,1.0,1.0,172051,20.0,1.0,1.0
3904104,2,1,47,2,1.0,1.0,4.0,21.0,6200.0,1,1,2,0.0,157.0,4.0,6.0,439061,,,
3904104,2,1,9,2,,1.0,,6.0,,1,1,2,,157.0,,,,,,
3904104,1,1,5,2,,1.0,,2.0,,1,1,2,,157.0,,,,,,
3904105,1,1,36,2,6.0,3.0,4.0,23.0,5901.0,1,1,2,120000.0,501.0,7.0,1.0,291041,40.0,1.0,1.0
3904105,2,1,28,2,6.0,1.0,4.0,23.0,6106.0,1,1,2,60000.0,463.0,6.0,1.0,291041,25.0,1.0,1.0
3904105,1,1,25,2,6.0,3.0,4.0,22.0,5506.0,1,1,2,20800.0,162.0,6.0,3.0,273043,,,
3904102,1,1,40,2,1.0,1.0,4.0,21.0,5504.0,1,1,2,53000.0,167.0,3.0,1.0,332011,23.0,1.0,1.0
3904102,2,1,36,2,1.0,1.0,4.0,22.0,2300.0,1,1,2,2500.0,167.0,3.0,6.0,252020,,,
3904102,1,1,8,2,,1.0,,4.0,,1,1,2,,167.0,,,,,,
3904102,1,1,6,2,,1.0,,1.0,,1,1,2,,167.0,,,,,,
3904102,1,1,4,2,,1.0,,1.0,,1,1,2,,167.0,,,,,,
3904102,1,1,2,2,,1.0,,,,1,1,2,,167.0,,,,,,
