BLK,detail,va_race,race
390490062201080,0,0,0
390490062201081,0,0,0
390490062201082,0,0,0
390490062201083,0,0,0
390490062201084,0,0,0
390490062201085,0,0,0
390490062201086,0,0,0
390490062201087,0,0,0
390490062201088,0,0,0
390490062201089,0,0,0
390490062201090,0,0,0
390490062201091,0,0,0
390490062201092,3,3,0
390490062201093,2,2,1
390490062201094,0,0,0
390490062202000,0,0,0
390490062202001,0,0,0
390490062202002,0,0,0
390490062202003,0,0,0
390490062202004,0,0,0
390490062202005,0,0,0
390490062202006,1,1,0
390490062202007,1,1,0
390490062202008,0,0,0
390490062202009,1,1,1
390490062202010,0,0,0
390490062202011,0,0,0
390490062202012,0,0,0
390490062202013,0,0,0
390490062202014,0,0,0
390490062202015,0,0,0
390490062202016,0,0,0
390490062202017,0,0,0
390490062202018,0,0,0
390490062202019,0,0,0
390490062202020,0,0,0
390490062202021,0,0,0
390490062202022,0,0,0
390490062202023,0,0,0
390490062202024,0,0,0
390490062202025,0,0,0
390490062202026,0,0,0
390490062202027,0,0,0
390490062202028,0,0,0
390490062202029,0,0,0
390490062202030,0,0,0
390490062202031,0,0,0
390490062202032,0,0,0
390490062202033,0,0,0
390490062202034,0,0,0
390490062203000,2,2,2
390490062203001,0,0,0
390490062203002,3,1,1
390490062203003,1,1,0
390490062203004,0,0,0
390490062203005,3,2,1
390490062203006,1,0,0
390490062203007,1,1,0
390490062203008,0,0,0
390490062203009,0,0,0
390490062203010,0,0,0
390490062203011,0,0,0
390490062203012,2,1,0
390490062203013,1,1,1
390490062203014,1,1,0
390490062203015,2,2,0
390490062203016,0,0,0
390490062203017,2,2,1
390490062203018,0,0,0
390490062203019,1,1,0
390490062203020,0,0,0
390490062203021,1,1,0
390490062204000,0,0,0
390490062204001,0,0,0
390490062204002,2,1,1
390490062204003,1,1,1
390490062204004,0,0,0
390490062204005,0,0,0
390490062204006,0,0,0
390490062204007,1,1,1
390490062204008,1,1,1
390490062204009,1,1,1
390490062204010,3,3,1
390490062204011,4,3,0
390490062204012,0,0,0
390490062204013,3,3,0
390490062204014,1,1,0
390490062204015,0,0,0
390490062204016,0,0,0
390490062204017,0,0,0
390490062204018,0,0,0
390490062204019,0,0,0
390490062204020,0,0,0
390490062204021,0,0,0
390490062204022,0,0,0
390490062204023,0,0,0
390490062204024,0,0,0
390490062205000,0,0,0
390490062205001,1,1,1
390490062205002,2,2,1
390490062205003,1,1,0
390490062205004,1,1,1
390490062205005,1,1,0
390490062205006,5,3,2
390490062205007,0,0,0
390490062205008,0,0,0
390490062205009,0,0,0
390490062205010,0,0,0
390490062205011,0,0,0
390490062205012,5,5,3
390490062205013,0,0,0
390490062205014,1,1,1
390490062205015,1,1,0
390490062205016,0,0,0
390490062205017,0,0,0
390490062205018,0,0,0
390490062205019,0,0,0
390490062205020,0,0,0
390490062205021,2,1,1
390490062205022,0,0,0
390490062205023,0,0,0
390490062205024,0,0,0
390490062205025,0,0,0
390490062205026,0,0,0
390490062301000,0,0,0
390490062301001,0,0,0
390490062301002,1,1,1
390490062301003,0,0,0
390490062301004,0,0,0
390490062301005,0,0,0
390490062301006,0,0,0
390490062301007,0,0,0
390490062301008,0,0,0
390490062301009,0,0,0
390490062301010,0,0,0
390490062301011,0,0,0
390490062301012,0,0,0
390490062301013,0,0,0
390490062301014,0,0,0
390490062301015,0,0,0
390490062301016,0,0,0
390490062301017,0,0,0
390490062301018,0,0,0
390490062301019,1,1,1
390490062301020,2,1,1
390490062301021,0,0,0
390490062301022,0,0,0
390490062301023,0,0,0
390490062301024,0,0,0
390490062301025,0,0,0
390490062301026,0,0,0
390490062301027,2,2,2
390490062301028,0,0,0
390490062301029,0,0,0
390490062301030,0,0,0
390490062301031,2,2,2
390490062301032,1,1,0
390490062301033,1,1,0
390490062301034,1,1,0
390490062301035,0,0,0
390490062301036,2,2,2
390490062301037,0,0,0
390490062301038,0,0,0
390490062301039,2,2,1
390490062301040,0,0,0
390490062301041,4,2,1
390490062301042,0,0,0
390490062301043,0,0,0
390490062301044,0,0,0
390490062301045,0,0,0
390490062301046,0,0,0
390490062301047,0,0,0
390490062301048,0,0,0
390490062301049,0,0,0
390490062301050,0,0,0
390490062302000,0,0,0
390490062302001,0,0,0
390490062302002,0,0,0
390490062302003,0,0,0
390490062302004,1,1,1
390490062302005,0,0,0
390490062302006,0,0,0
390490062302007,0,0,0
390490062302008,2,2,1
390490062302009,2,2,2
390490062302010,0,0,0
390490062302011,1,1,1
390490062302012,0,0,0
390490062302013,0,0,0
390490062302014,2,2,1
390490062302015,0,0,0
390490062302016,1,1,0
390490062302017,1,1,1
390490062302018,4,4,2
390490062302019,0,0,0
390490062302020,0,0,0
390490062302021,1,1,0
390490062302022,0,0,0
390490062302023,0,0,0
390490062302024,2,2,2
390490062302025,0,0,0
390490062302026,1,1,1
390490062302027,0,0,0
390490062302028,0,0,0
390490062302029,0,0,0
390490062302030,3,3,0
390490062302031,1,1,1
390490062302032,0,0,0
390490062302033,0,0,0
390490062302034,1,1,1
390490062302035,1,1,0
390490062302036,0,0,0
390490062302037,1,1,0
390490062302038,1,0,0
390490062302039,0,0,0
390490062302040,0,0,0
390490062302041,1,1,0
390490062302042,0,0,0
390490062302043,0,0,0
390490062302044,0,0,0
390490062302045,0,0,0
390490062302046,0,0,0
390490062302047,0,0,0
390490062302048,0,0,0
390490062302049,1,1,1
390490062302050,1,1,1
390490062302051,2,2,1
390490062302052,0,0,0
390490062302053,0,0,0
390490062302054,2,2,1
390490062302055,2,2,0
390490062302056,0,0,0
390490062302057,3,3,1
390490062302058,1,1,1
390490062302059,0,0,0
390490062302060,2,2,0
390490062302061,0,0,0
390490062302062,0,0,0
390490062302063,3,3,2
390490062302064,0,0,0
390490062302065,3,2,1
390490062302066,1,1,0
390490062302067,1,1,0
390490062302068,0,0,0
390490062302069,0,0,0
390490062302070,0,0,0
390490062302071,1,1,0
390490062302072,0,0,0
390490062302073,0,0,0
390490062302074,0,0,0
390490062302075,0,0,0
390490062302076,0,0,0
390490062302077,0,0,0
390490062302078,0,0,0
390490062302079,0,0,0
390490062302080,0,0,0
390490062302081,0,0,0
390490062302082,0,0,0
390490062302083,1,1,1
390490062302084,1,1,0
390490062302085,1,1,0
390490062302086,1,1,1
390490062302087,0,0,0
390490062302088,0,0,0
390490062302089,1,1,1
390490062302090,1,0,0
390490062302091,0,0,0
390490062302092,1,1,1
390490062302093,2,1,1
390490062302094,1,1,1
390490062302095,0,0,0
390490062302096,1,1,0
390490062302097,1,1,0
390490062302098,1,1,1
390490062302099,0,0,0
390490062302100,0,0,0
390490062302101,2,2,1
390490062302102,0,0,0
390490062302103,2,2,0
390490062302104,0,0,0
390490062302105,1,1,0
390490062302106,0,0,0
390490062302107,4,4,2
390490062302108,0,0,0
390490062302109,0,0,0
390490062302110,0,0,0
390490062302111,1,1,0
390490062302112,0,0,0
390490062302113,3,3,1
390490062302114,3,2,1
390490062302115,3,3,2
390490062302116,1,1,0
390490062302117,1,1,0
390490062302118,1,1,1
390490062302119,2,2,0
390490062302120,0,0,0
390490062302121,1,1,0
390490062302122,0,0,0
390490062302123,0,0,0
390490062302124,0,0,0
390490062302125,1,0,0
390490062302126,0,0,0
390490062302127,0,0,0
390490062302128,1,1,1
390490062302129,0,0,0
390490062302130,2,1,1
390490062302131,0,0,0
390490062302132,0,0,0
390490062302133,1,1,0
390490062302134,0,0,0
390490062302135,0,0,0
390490062302136,1,1,0
390490062302137,1,0,0
390490062302138,0,0,0
390490062302139,0,0,0
390490062302140,1,1,1
390490062302141,1,1,0
390490062302142,1,1,0
390490062302143,0,0,0
390490062302144,0,0,0
390490062302145,3,3,1
390490062302146,0,0,0
390490062302147,1,1,1
390490062302148,0,0,0
390490062302149,0,0,0
390490062302150,0,0,0
390490062302151,0,0,0
390490062302152,0,0,0
390490062302153,0,0,0
390490062302154,0,0,0
390490062303000,0,0,0
390490062303001,0,0,0
390490062303002,0,0,0
390490062303003,1,1,0
390490062303004,0,0,0
390490062303005,0,0,0
390490062303006,0,0,0
390490062303007,0,0,0
390490062303008,0,0,0
390490062303009,1,1,1
390490062303010,0,0,0
390490062303011,0,0,0
390490062303012,0,0,0
390490062303013,1,1,1
390490062303014,4,3,1
390490062303015,0,0,0
390490062303016,2,2,2
390490062303017,1,1,1
390490062303018,0,0,0
390490062303019,1,1,1
390490062303020,0,0,0
390490062303021,0,0,0
390490062303022,0,0,0
390490062303023,0,0,0
390490062303024,0,0,0
390490062303025,1,1,0
390490062303026,1,1,0
390490062303027,0,0,0
390490062303028,0,0,0
390490062303029,0,0,0
390490062303030,0,0,0
390490062303031,0,0,0
390490062303032,0,0,0
390490062303033,0,0,0
390490062303034,1,1,0
390490062303035,3,3,0
390490062303036,1,1,1
390490062303037,2,1,0
390490062303038,0,0,0
390490062303039,2,2,0
390490062303040,2,2,1
390490062303041,0,0,0
390490062303042,2,2,0
390490062303043,0,0,0
390490062303044,2,2,1
390490062303045,0,0,0
390490062303046,0,0,0
390490062303047,1,1,1
390490062303048,1,1,0
390490062303049,0,0,0
390490062303050,0,0,0
390490062303051,0,0,0
390490062304000,0,0,0
390490062304001,0,0,0
390490062304002,0,0,0
390490062304003,0,0,0
390490062304004,0,0,0
390490062304005,0,0,0
390490062304006,0,0,0
390490062304007,0,0,0
390490062304008,0,0,0
390490062304009,0,0,0
390490062304010,0,0,0
390490062304011,0,0,0
390490062304012,0,0,0
390490062304013,0,0,0
390490062304014,0,0,0
390490062304015,1,1,0
390490062304016,0,0,0
390490062304017,0,0,0
390490062304018,0,0,0
390490062304019,0,0,0
390490062304020,0,0,0
390490062304021,0,0,0
390490062304022,0,0,0
390490062304023,0,0,0
390490062304024,0,0,0
390490062304025,0,0,0
390490062304026,0,0,0
390490062304027,0,0,0
390490062304028,0,0,0
390490062304029,0,0,0
390490062304030,0,0,0
390490062304031,0,0,0
390490062304032,0,0,0
390490062304033,0,0,0
390490062304034,0,0,0
390490062304035,3,3,3
390490062304036,0,0,0
390490062304037,0,0,0
390490062304038,1,1,0
390490062304039,0,0,0
390490062304040,0,0,0
390490062304041,0,0,0
390490062304042,0,0,0
390490062304043,0,0,0
390490062304044,0,0,0
390490062304045,0,0,0
390490062304046,0,0,0
390490062304047,0,0,0
390490062304048,0,0,0
390490062304049,0,0,0
390490062304050,0,0,0
390490062304051,0,0,0
390490062304052,0,0,0
390490062304053,0,0,0
390490062304054,0,0,0
390490062304055,1,1,1
390490062304056,0,0,0
390490062304057,0,0,0
390490062304058,1,1,1
390490062304059,1,1,0
390490062304060,0,0,0
390490062304061,2,0,0
390490062304062,0,0,0
390490062304063,0,0,0
390490062304064,1,1,1
390490062304065,1,1,1
390490062304066,1,1,0
390490062304067,1,1,1
390490062304068,0,0,0
390490062304069,0,0,0
390490062304070,0,0,0
390490062304071,0,0,0
390490062304072,0,0,0
390490062304073,0,0,0
390490062304074,0,0,0
390490062304075,0,0,0
390490062304076,0,0,0
390490062304077,3,1,0
390490062304078,0,0,0
390490062304079,0,0,0
390490062304080,2,2,1
390490062304081,0,0,0
390490062304082,0,0,0
390490062304083,1,1,1
390490062304084,1,1,0
390490062304085,0,0,0
390490062304086,3,1,1
390490062304087,0,0,0
390490062304088,0,0,0
390490062304089,3,1,0
390490062304090,1,1,1
390490062304091,2,2,1
390490062304092,0,0,0
390490062304093,1,1,0
390490062304094,1,1,1
390490062304095,0,0,0
390490062304096,0,0,0
390490062304097,2,2,2
390490062304098,0,0,0
390490062304099,0,0,0
390490062304100,0,0,0
390490062304101,1,1,1
390490062304102,0,0,0
390490062304103,2,1,0
390490062304104,0,0,0
390490062304105,0,0,0
390490062304106,0,0,0
390490062304107,1,0,0
390490062304108,0,0,0
390490062304109,0,0,0
390490062304110,1,1,1
390490062304111,0,0,0
390490062304112,1,1,0
390490062304113,2,2,1
390490062304114,0,0,0
390490062304115,2,1,0
390490062304116,0,0,0
390490062304117,0,0,0
390490062304118,0,0,0
390490062304119,0,0,0
390490062304120,0,0,0
390490062304121,0,0,0
390490062304122,0,0,0
390490062304123,0,0,0
390490062304124,0,0,0
390490062304125,0,0,0
390490062304126,0,0,0
390490062304127,0,0,0
390490062304128,0,0,0
390490062304129,0,0,0
390490062304130,0,0,0
390490062304131,1,1,0
390490062304132,0,0,0
390490062304133,0,0,0
390490062304134,0,0,0
390490062304135,0,0,0
390490062304136,0,0,0
390490062304137,0,0,0
390490062304138,0,0,0
390490062304139,0,0,0
390490062304140,1,1,1
390490062304141,0,0,0
390490062304142,0,0,0
390490062304143,0,0,0
390490062304144,0,0,0
390490062304145,0,0,0
390490062304146,0,0,0
390490062304147,0,0,0
390490062304148,0,0,0
390490062304149,0,0,0
390490062304150,0,0,0
390490062304151,1,1,0
390490062304152,0,0,0
390490062304153,0,0,0
390490062304154,0,0,0
390490062304155,0,0,0
390490062304156,0,0,0
390490062304157,0,0,0
390490062304158,0,0,0
390490062304159,1,1,0
390490062304160,0,0,0
390490062304161,0,0,0
390490062304162,0,0,0
390490062304163,0,0,0
390490062304164,1,1,0
390490062304165,0,0,0
390490062304166,0,0,0
390490062304167,0,0,0
390490062304168,0,0,0
390490062304169,0,0,0
390490062304170,0,0,0
390490062304171,0,0,0
390490062304172,0,0,0
390490062304173,0,0,0
390490062304174,0,0,0
390490062304175,0,0,0
390490062304176,0,0,0
390490062304177,1,1,0
390490062304178,1,1,1
390490062304179,0,0,0
390490062304180,0,0,0
390490062304181,0,0,0
390490062304182,0,0,0
390490062304183,0,0,0
390490062304184,0,0,0
390490062304185,2,1,1
390490062304186,0,0,0
390490062304187,2,2,0
390490062304188,0,0,0
390490062304189,0,0,0
390490062361000,3,2,1
390490062361001,0,0,0
390490062361002,0,0,0
390490062361003,0,0,0
390490062361004,0,0,0
390490062361005,0,0,0
390490062361006,1,0,0
390490062361007,0,0,0
390490062361008,2,2,2
390490062361009,4,3,0
390490062361010,0,0,0
390490062361011,0,0,0
390490062361012,0,0,0
390490062361013,1,1,1
390490062361014,0,0,0
390490062361015,1,1,0
390490062361016,1,1,1
390490062361017,0,0,0
390490062361018,0,0,0
390490062361019,0,0,0
390490062361020,0,0,0
390490062362000,0,0,0
390490062362001,2,1,1
390490062362002,0,0,0
390490062362003,0,0,0
390490062362004,0,0,0
390490062362005,1,0,0
390490062362006,0,0,0
390490062362007,0,0,0
390490062362008,0,0,0
390490062362009,0,0,0
390490062362010,1,1,0
390490062362011,0,0,0
390490062362012,0,0,0
390490062362013,0,0,0
390490062362014,0,0,0
390490062362015,0,0,0
390490062362016,0,0,0
390490062362017,1,0,0
390490062362018,0,0,0
390490062362019,0,0,0
390490062362020,0,0,0
390490062362021,0,0,0
390490062362022,0,0,0
390490062362023,0,0,0
390490062362024,1,1,0
390490062362025,0,0,0
390490062362026,0,0,0
390490062362027,0,0,0
390490062362028,0,0,0
390490062362029,0,0,0
390490062362030,0,0,0
390490062362031,0,0,0
390490062362032,0,0,0
390490062362033,0,0,0
390490062362034,0,0,0
390490062362035,0,0,0
390490062363000,2,2,2
390490062363001,0,0,0
390490062363002,4,4,1
390490062363003,1,1,0
390490062363004,0,0,0
390490062363005,0,0,0
390490062363006,1,0,0
390490062363007,1,1,1
390490062363008,1,1,0
390490062363009,0,0,0
390490062363010,0,0,0
390490062363011,1,1,1
390490062363012,0,0,0
390490062363013,1,1,0
390490062363014,0,0,0
390490062363015,0,0,0
390490062363016,2,2,1
390490062363017,0,0,0
390490062363018,0,0,0
390490062363019,1,1,0
390490062363020,0,0,0
390490062363021,0,0,0
390490062363022,0,0,0
390490062363023,0,0,0
390490062363024,0,0,0
390490062363025,0,0,0
390490062363026,0,0,0
390490062363027,0,0,0
390490062363028,0,0,0
390490062363029,1,1,0
390490063101000,0,0,0
390490063101001,0,0,0
390490063101002,0,0,0
390490063101003,0,0,0
390490063101004,0,0,0
390490063101005,1,1,1
390490063101006,0,0,0
390490063101007,3,2,2
390490063101008,0,0,0
390490063101009,1,1,0
390490063101010,0,0,0
390490063101011,0,0,0
390490063101012,0,0,0
390490063101013,2,1,0
390490063101014,1,1,0
390490063101015,1,1,1
390490063101016,0,0,0
390490063101017,1,1,1
390490063101018,2,2,1
390490063101019,1,1,1
390490063101020,0,0,0
390490063101021,1,1,0
390490063101022,1,1,1
390490063101023,1,1,1
390490063102000,1,0,0
390490063102001,0,0,0
390490063102002,2,2,0
390490063102003,2,1,1
390490063102004,0,0,0
390490063102005,1,1,1
390490063102006,1,1,1
390490063102007,0,0,0
390490063102008,4,4,2
390490063102009,0,0,0
390490063102010,1,1,0
390490063102011,0,0,0
390490063102012,0,0,0
390490063102013,1,0,0
390490063102014,1,1,0
390490063102015,1,1,0
390490063102016,0,0,0
390490063102017,0,0,0
390490063102018,1,1,1
390490063102019,1,1,1
390490063103000,0,0,0
390490063103001,0,0,0
390490063103002,0,0,0
390490063103003,0,0,0
390490063103004,2,2,1
390490063103005,0,0,0
390490063103006,0,0,0
390490063103007,4,4,3
390490063103008,0,0,0
390490063103009,2,2,1
390490063103010,0,0,0
390490063103011,0,0,0
390490063103012,1,1,1
390490063103013,2,2,0
390490063103014,0,0,0
390490063103015,2,2,0
390490063103016,1,0,0
390490063103017,2,2,2
390490063103018,1,1,1
390490063104000,1,1,0
390490063104001,0,0,0
390490063104002,3,2,2
390490063104003,0,0,0
390490063104004,1,1,0
390490063104005,1,1,0
390490063104006,0,0,0
390490063104007,0,0,0
390490063104008,0,0,0
390490063104009,0,0,0
390490063104010,0,0,0
390490063104011,0,0,0
390490063104012,1,1,1
390490063104013,0,0,0
390490063104014,0,0,0
390490063104015,1,0,0
390490063104016,0,0,0
390490063104017,1,1,0
390490063104018,1,1,1
390490063104019,0,0,0
390490063104020,1,0,0
390490063104021,0,0,0
390490063104022,0,0,0
390490063104023,0,0,0
390490063104024,1,1,1
390490063104025,0,0,0
390490063211000,2,2,2
390490063211001,1,1,1
390490063211002,0,0,0
390490063211003,2,2,1
390490063211004,0,0,0
390490063211005,0,0,0
390490063211006,0,0,0
390490063211007,1,1,1
390490063211008,1,1,1
390490063211009,1,1,0
390490063212000,1,1,1
390490063212001,2,2,0
390490063212002,3,2,1
390490063212003,2,2,1
390490063212004,0,0,0
390490063212005,0,0,0
390490063212006,0,0,0
390490063212007,1,1,1
390490063212008,0,0,0
390490063212009,1,1,1
390490063212010,1,1,1
390490063212011,1,1,0
390490063212012,1,1,1
390490063212013,0,0,0
390490063212014,2,1,1
390490063212015,1,1,0
390490063212016,1,1,1
390490063212017,0,0,0
390490063212018,1,1,1
390490063212019,1,0,0
390490063212020,0,0,0
390490063212021,2,1,0
390490063212022,0,0,0
390490063212023,0,0,0
390490063212024,1,0,0
390490063212025,0,0,0
390490063212026,1,0,0
390490063213000,2,2,1
390490063213001,1,1,1
390490063213002,0,0,0
390490063213003,0,0,0
390490063213004,0,0,0
390490063213005,0,0,0
390490063213006,1,1,1
390490063213007,0,0,0
390490063213008,1,0,0
390490063213009,1,0,0
390490063213010,2,2,2
390490063213011,1,1,0
390490063213012,0,0,0
390490063213013,0,0,0
390490063213014,1,1,1
390490063213015,0,0,0
390490063213016,0,0,0
390490063213017,1,1,1
390490063213018,1,1,1
390490063213019,0,0,0
390490063213020,0,0,0
390490063213021,0,0,0
390490063213022,1,1,1
390490063214000,0,0,0
390490063214001,0,0,0
390490063214002,0,0,0
390490063214003,0,0,0
390490063214004,0,0,0
390490063214005,2,2,2
390490063214006,1,0,0
390490063214007,1,0,0
390490063214008,1,1,0
390490063214009,3,2,2
390490063214010,3,2,2
390490063214011,2,2,1
390490063214012,1,1,1
390490063214013,0,0,0
390490063214014,2,2,2
390490063214015,0,0,0
390490063214016,1,1,0
390490063214017,0,0,0
390490063214018,1,1,0
390490063214019,0,0,0
390490063214020,1,1,1
390490063214021,0,0,0
390490063214022,2,2,2
390490063214023,0,0,0
390490063214024,0,0,0
390490063214025,0,0,0
390490063214026,0,0,0
390490063231000,6,3,1
390490063231001,1,1,1
390490063231002,0,0,0
390490063231003,2,0,0
390490063231004,3,3,2
390490063231005,0,0,0
390490063231006,4,3,0
390490063231007,1,1,0
390490063231008,0,0,0
390490063231009,0,0,0
390490063231010,1,1,0
390490063231011,0,0,0
390490063231012,0,0,0
390490063231013,2,2,2
390490063231014,0,0,0
390490063231015,0,0,0
390490063231016,1,1,1
390490063231017,0,0,0
390490063231018,1,1,1
390490063231019,4,4,4
390490063231020,0,0,0
390490063231021,0,0,0
390490063231022,0,0,0
390490063231023,0,0,0
390490063231024,0,0,0
390490063231025,3,2,2
390490063231026,0,0,0
390490063231027,3,2,2
390490063231028,1,1,0
390490063231029,0,0,0
390490063231030,0,0,0
390490063231031,0,0,0
390490063231032,0,0,0
390490063232000,0,0,0
390490063232001,0,0,0
390490063232002,1,1,1
390490063232003,0,0,0
390490063232004,0,0,0
390490063232005,0,0,0
390490063232006,1,1,0
390490063232007,1,1,1
390490063232008,1,1,1
390490063232009,2,2,2
390490063232010,2,1,1
390490063232011,1,1,0
390490063232012,0,0,0
